;dominio;jornal;main;to_collect
2081;cinecartaz.publico.pt/default;Publico;FALSE;FALSE
2082;classificados.publico.clix.pt/default;Publico;FALSE;FALSE
2083;coleccoes.publico.clix.pt/default;Publico;FALSE;FALSE
2084;coleccoes.publico.pt/default;Publico;FALSE;FALSE
2085;comentarios.publico.pt/default;Publico;FALSE;FALSE
2086;comunique.publico.pt/default;Publico;FALSE;FALSE
2087;convites.publico.pt/default;Publico;FALSE;FALSE
2088;data.publico.pt/default;Publico;FALSE;FALSE
2089;desporto.publico.clix.pt/default;Publico;FALSE;FALSE
2090;desporto.publico.pt/default;Publico;FALSE;FALSE
2091;dev.publico.pt/default;Publico;FALSE;FALSE
2092;digital.publico.clix.pt/default;Publico;FALSE;FALSE
2093;digital.publico.pt/default;Publico;FALSE;FALSE
2094;dossiers.publico.clix.pt/default;Publico;FALSE;FALSE
2095;dossiers.publico.pt/default;Publico;FALSE;FALSE
2096;ebookmagnum.publico.pt/default;Publico;FALSE;FALSE
2097;economia.publico.clix.pt/default;Publico;FALSE;FALSE
2098;economia.publico.pt/default;Publico;FALSE;FALSE
2099;ecosfera.publico.clix.pt/default;Publico;FALSE;FALSE
2100;ecosfera.publico.pt/default;Publico;FALSE;FALSE
2101;editorporumdia.publico.pt/default;Publico;FALSE;FALSE
2102;eleicoes.publico.clix.pt/default;Publico;FALSE;FALSE
2103;eleicoes.publico.pt/default;Publico;FALSE;FALSE
2104;eleicoes2009.publico.pt/default;Publico;FALSE;FALSE
2105;emprego.publico.pt/default;Publico;FALSE;FALSE
2106;erro.publico.pt/default;Publico;FALSE;FALSE
2107;euro2004.publico.pt/default;Publico;FALSE;FALSE
2108;euro2008.publico.clix.pt/default;Publico;FALSE;FALSE
2109;euro2008.publico.pt/default;Publico;FALSE;FALSE
2110;feed.p24.publico.pt/default;Publico;FALSE;FALSE
2111;fonts.publico.pt/default;Publico;FALSE;FALSE
2112;fugas.publico.pt/default;Publico;FALSE;FALSE
2113;galerias.publico.pt/default;Publico;FALSE;FALSE
2114;i.publico.pt/default;Publico;FALSE;FALSE
2115;imagens.publico.pt/default;Publico;FALSE;FALSE
2116;imagens0.publico.pt/default;Publico;FALSE;FALSE
2117;imagens1.publico.pt/default;Publico;FALSE;FALSE
2118;imagens2.publico.pt/default;Publico;FALSE;FALSE
2119;imagens3.publico.pt/default;Publico;FALSE;FALSE
2120;imagens4.publico.pt/default;Publico;FALSE;FALSE
2121;imagens5.publico.pt/default;Publico;FALSE;FALSE
2122;imagens6.publico.pt/default;Publico;FALSE;FALSE
2123;imagens7.publico.pt/default;Publico;FALSE;FALSE
2124;imagens8.publico.pt/default;Publico;FALSE;FALSE
2125;imagens9.publico.pt/default;Publico;FALSE;FALSE
2126;imobiliario.publico.pt/default;Publico;FALSE;FALSE
2127;inimigo.publico.clix.pt/default;Publico;FALSE;FALSE
2128;inimigo.publico.pt/default;Publico;FALSE;FALSE
2129;ipsilon.publico.clix.pt/default;Publico;FALSE;FALSE
2130;ipsilon.publico.pt/default;Publico;FALSE;FALSE
2131;jogos.publico.pt/default;Publico;FALSE;FALSE
2132;jornal.publico.clix.pt/default;Publico;FALSE;FALSE
2133;jornal.publico.pt/default;Publico;FALSE;FALSE
2134;lazer.publico.clix.pt/default;Publico;FALSE;FALSE
2135;lazer.publico.pt/default;Publico;FALSE;FALSE
2136;leiloes.publico.pt/default;Publico;FALSE;FALSE
2137;lifestyle.publico.pt/default;Publico;FALSE;FALSE
2138;linguistica.publico.clix.pt/default;Publico;FALSE;FALSE
2139;linguistica.publico.pt/default;Publico;FALSE;FALSE
2140;login.publico.pt/default;Publico;FALSE;FALSE
2141;loja.publico.clix.pt/default;Publico;FALSE;FALSE
2142;loja.publico.pt/default;Publico;FALSE;FALSE
2143;m.cinecartaz.publico.pt/default;Publico;FALSE;FALSE
2144;m.lazer.publico.pt/default;Publico;FALSE;FALSE
2145;m.publico.pt/default;Publico;FALSE;FALSE
2146;mkt.publico.pt/default;Publico;FALSE;FALSE
2147;mobile.publico.pt/default;Publico;FALSE;FALSE
2148;moblog.publico.pt/default;Publico;FALSE;FALSE
2149;movel.publico.pt/default;Publico;FALSE;FALSE
2150;multimedia.publico.pt/default;Publico;FALSE;FALSE
2151;news.publico.pt/default;Publico;FALSE;FALSE
2152;newspapper.publico.clix.pt/default;Publico;FALSE;FALSE
2153;noite.publico.pt/default;Publico;FALSE;FALSE
2154;olimpicos2008.publico.clix.pt/default;Publico;FALSE;FALSE
2155;olimpicos2008.publico.pt/default;Publico;FALSE;FALSE
2156;org-publico.pt/default;Publico;FALSE;TRUE
2157;p.publico.pt/default;Publico;FALSE;FALSE
2158;p3-front1.publico.pt/default;Publico;FALSE;TRUE
2159;p3-front2.publico.pt/default;Publico;FALSE;TRUE
2160;p3.publico.pt/default;Publico;FALSE;FALSE
2161;p3srv1.publico.pt/default;Publico;FALSE;FALSE
2162;parceiros.publico.pt/default;Publico;FALSE;FALSE
2163;patrocinar.publico.pt/default;Publico;FALSE;FALSE
2164;pdf.publico.pt/default;Publico;FALSE;FALSE
2165;pesquisas.publico.pt/default;Publico;FALSE;FALSE
2166;pet.publico.pt/default;Publico;FALSE;FALSE
2167;plus.publico.clix.pt/default;Publico;FALSE;FALSE
2168;plus.publico.pt/default;Publico;FALSE;FALSE
2169;podium.publico.clix.pt/default;Publico;FALSE;FALSE
2170;podium.publico.pt/default;Publico;FALSE;FALSE
2171;praias.publico.pt/default;Publico;FALSE;FALSE
2172;promocoes.publico.pt/default;Publico;FALSE;FALSE
2173;s.publico.pt/default;Publico;FALSE;FALSE
2174;sa.publico.pt/default;Publico;FALSE;FALSE
2175;secure.publico.clix.pt/default;Publico;FALSE;FALSE
2176;sequeira.publico.pt/default;Publico;FALSE;FALSE
2177;static.publico.clix.pt/default;Publico;FALSE;FALSE
2178;static.publico.pt/default;Publico;FALSE;FALSE
2179;stream.publico.pt/default;Publico;FALSE;FALSE
2180;tempo.publico.clix.pt/default;Publico;FALSE;FALSE
2181;tempo.publico.pt/default;Publico;FALSE;FALSE
2182;tracker.publico.pt/default;Publico;FALSE;FALSE
2183;trofeu.publico.pt/default;Publico;FALSE;FALSE
2184;tv.publico.clix.pt/default;Publico;FALSE;FALSE
2185;ultimahora.publico.clix.pt/default;Publico;FALSE;FALSE
2186;ultimahora.publico.pt/default;Publico;FALSE;FALSE
2187;ultraleve.publico.pt/default;Publico;FALSE;FALSE
2188;uol.publico.pt/default;Publico;FALSE;FALSE
2189;viagens.publico.pt/default;Publico;FALSE;FALSE
2190;videos.publico.clix.pt/default;Publico;FALSE;FALSE
2191;videos.publico.pt/default;Publico;FALSE;FALSE
2192;webmail.publico.pt/default;Publico;FALSE;FALSE
2193;ww2.publico.clix.pt/default;Publico;FALSE;FALSE
2194;ww2.publico.pt/default;Publico;FALSE;FALSE
2195;publico.pt/noticias;Publico;FALSE;FALSE
2196;publico.clix.pt/noticias;Publico;FALSE;FALSE
2197;30segundos.publico.pt/noticias;Publico;FALSE;FALSE
2198;a.publico.pt/noticias;Publico;FALSE;FALSE
2199;acervo.publico.pt/noticias;Publico;FALSE;FALSE
2200;anuncios.publico.pt/noticias;Publico;FALSE;FALSE
2201;api.publico.pt/noticias;Publico;FALSE;FALSE
2202;arte.publico.pt/noticias;Publico;FALSE;FALSE
2203;assinaturas.publico.pt/noticias;Publico;FALSE;FALSE
2204;astronomia.publico.pt/noticias;Publico;FALSE;FALSE
2205;backoffice.cidades.publico.pt/noticias;Publico;FALSE;FALSE
2206;banners.publico.pt/noticias;Publico;FALSE;FALSE
2207;bd.publico.pt/noticias;Publico;FALSE;FALSE
2208;beta.publico.pt/noticias;Publico;FALSE;FALSE
2209;blogs.publico.clix.pt/noticias;Publico;FALSE;FALSE
2210;blogs.publico.pt/noticias;Publico;FALSE;FALSE
2211;blogues.publico.pt/noticias;Publico;FALSE;FALSE
2212;bo.p24.publico.pt/noticias;Publico;FALSE;FALSE
2213;bussola.publico.pt/noticias;Publico;FALSE;FALSE
2214;cidades.publico.pt/noticias;Publico;FALSE;FALSE
2215;cientistas.publico.pt/noticias;Publico;FALSE;FALSE
2216;cinecartaz.publico.clix.pt/noticias;Publico;FALSE;FALSE
2217;cinecartaz.publico.pt/noticias;Publico;FALSE;FALSE
2218;classificados.publico.clix.pt/noticias;Publico;FALSE;FALSE
2219;coleccoes.publico.clix.pt/noticias;Publico;FALSE;FALSE
2220;coleccoes.publico.pt/noticias;Publico;FALSE;FALSE
2221;comentarios.publico.pt/noticias;Publico;FALSE;FALSE
2222;comunique.publico.pt/noticias;Publico;FALSE;FALSE
2223;convites.publico.pt/noticias;Publico;FALSE;FALSE
2224;data.publico.pt/noticias;Publico;FALSE;FALSE
2225;desporto.publico.clix.pt/noticias;Publico;FALSE;FALSE
2226;desporto.publico.pt/noticias;Publico;FALSE;FALSE
2227;dev.publico.pt/noticias;Publico;FALSE;FALSE
2228;digital.publico.clix.pt/noticias;Publico;FALSE;FALSE
2229;digital.publico.pt/noticias;Publico;FALSE;FALSE
2230;dossiers.publico.clix.pt/noticias;Publico;FALSE;FALSE
2231;dossiers.publico.pt/noticias;Publico;FALSE;FALSE
2232;ebookmagnum.publico.pt/noticias;Publico;FALSE;FALSE
2233;economia.publico.clix.pt/noticias;Publico;FALSE;FALSE
2234;economia.publico.pt/noticias;Publico;FALSE;FALSE
2235;ecosfera.publico.clix.pt/noticias;Publico;FALSE;FALSE
2236;ecosfera.publico.pt/noticias;Publico;FALSE;FALSE
2237;editorporumdia.publico.pt/noticias;Publico;FALSE;FALSE
2238;eleicoes.publico.clix.pt/noticias;Publico;FALSE;FALSE
2239;eleicoes.publico.pt/noticias;Publico;FALSE;FALSE
2240;eleicoes2009.publico.pt/noticias;Publico;FALSE;FALSE
2241;emprego.publico.pt/noticias;Publico;FALSE;FALSE
2242;erro.publico.pt/noticias;Publico;FALSE;FALSE
2243;euro2004.publico.pt/noticias;Publico;FALSE;FALSE
2244;euro2008.publico.clix.pt/noticias;Publico;FALSE;FALSE
2245;euro2008.publico.pt/noticias;Publico;FALSE;FALSE
2246;feed.p24.publico.pt/noticias;Publico;FALSE;FALSE
2247;fonts.publico.pt/noticias;Publico;FALSE;FALSE
2248;fugas.publico.pt/noticias;Publico;FALSE;FALSE
2249;galerias.publico.pt/noticias;Publico;FALSE;FALSE
2250;i.publico.pt/noticias;Publico;FALSE;FALSE
2251;imagens.publico.pt/noticias;Publico;FALSE;FALSE
2252;imagens0.publico.pt/noticias;Publico;FALSE;FALSE
2253;imagens1.publico.pt/noticias;Publico;FALSE;FALSE
2254;imagens2.publico.pt/noticias;Publico;FALSE;FALSE
2255;imagens3.publico.pt/noticias;Publico;FALSE;FALSE
2256;imagens4.publico.pt/noticias;Publico;FALSE;FALSE
2257;imagens5.publico.pt/noticias;Publico;FALSE;FALSE
2258;imagens6.publico.pt/noticias;Publico;FALSE;FALSE
2259;imagens7.publico.pt/noticias;Publico;FALSE;FALSE
2260;imagens8.publico.pt/noticias;Publico;FALSE;FALSE
2261;imagens9.publico.pt/noticias;Publico;FALSE;FALSE
2262;imobiliario.publico.pt/noticias;Publico;FALSE;FALSE
2263;inimigo.publico.clix.pt/noticias;Publico;FALSE;FALSE
2264;inimigo.publico.pt/noticias;Publico;FALSE;FALSE
2265;ipsilon.publico.clix.pt/noticias;Publico;FALSE;FALSE
2266;ipsilon.publico.pt/noticias;Publico;FALSE;FALSE
2267;jogos.publico.pt/noticias;Publico;FALSE;FALSE
2268;jornal.publico.clix.pt/noticias;Publico;FALSE;FALSE
2269;jornal.publico.pt/noticias;Publico;FALSE;FALSE
2270;lazer.publico.clix.pt/noticias;Publico;FALSE;FALSE
2271;lazer.publico.pt/noticias;Publico;FALSE;FALSE
2272;leiloes.publico.pt/noticias;Publico;FALSE;FALSE
2273;lifestyle.publico.pt/noticias;Publico;FALSE;FALSE
2274;linguistica.publico.clix.pt/noticias;Publico;FALSE;FALSE
2275;linguistica.publico.pt/noticias;Publico;FALSE;FALSE
2276;login.publico.pt/noticias;Publico;FALSE;FALSE
2277;loja.publico.clix.pt/noticias;Publico;FALSE;FALSE
2278;loja.publico.pt/noticias;Publico;FALSE;FALSE
2279;m.cinecartaz.publico.pt/noticias;Publico;FALSE;FALSE
2280;m.lazer.publico.pt/noticias;Publico;FALSE;FALSE
2281;m.publico.pt/noticias;Publico;FALSE;FALSE
2282;mkt.publico.pt/noticias;Publico;FALSE;FALSE
2283;mobile.publico.pt/noticias;Publico;FALSE;FALSE
2284;moblog.publico.pt/noticias;Publico;FALSE;FALSE
2285;movel.publico.pt/noticias;Publico;FALSE;FALSE
2286;multimedia.publico.pt/noticias;Publico;FALSE;FALSE
2287;news.publico.pt/noticias;Publico;FALSE;FALSE
2288;newspapper.publico.clix.pt/noticias;Publico;FALSE;FALSE
2289;noite.publico.pt/noticias;Publico;FALSE;FALSE
2290;olimpicos2008.publico.clix.pt/noticias;Publico;FALSE;FALSE
2291;olimpicos2008.publico.pt/noticias;Publico;FALSE;FALSE
2292;org-publico.pt/noticias;Publico;FALSE;TRUE
2293;p.publico.pt/noticias;Publico;FALSE;FALSE
2294;p3-front1.publico.pt/noticias;Publico;FALSE;TRUE
2295;p3-front2.publico.pt/noticias;Publico;FALSE;TRUE
2296;p3.publico.pt/noticias;Publico;FALSE;FALSE
2297;p3srv1.publico.pt/noticias;Publico;FALSE;FALSE
2298;parceiros.publico.pt/noticias;Publico;FALSE;FALSE
2299;patrocinar.publico.pt/noticias;Publico;FALSE;FALSE
2300;pdf.publico.pt/noticias;Publico;FALSE;FALSE
2301;pesquisas.publico.pt/noticias;Publico;FALSE;FALSE
2302;pet.publico.pt/noticias;Publico;FALSE;FALSE
2303;plus.publico.clix.pt/noticias;Publico;FALSE;FALSE
2304;plus.publico.pt/noticias;Publico;FALSE;FALSE
2305;podium.publico.clix.pt/noticias;Publico;FALSE;FALSE
2306;podium.publico.pt/noticias;Publico;FALSE;FALSE
2307;praias.publico.pt/noticias;Publico;FALSE;FALSE
2308;promocoes.publico.pt/noticias;Publico;FALSE;FALSE
2309;s.publico.pt/noticias;Publico;FALSE;FALSE
2310;sa.publico.pt/noticias;Publico;FALSE;FALSE
2311;secure.publico.clix.pt/noticias;Publico;FALSE;FALSE
2312;sequeira.publico.pt/noticias;Publico;FALSE;FALSE
2313;static.publico.clix.pt/noticias;Publico;FALSE;FALSE
2314;static.publico.pt/noticias;Publico;FALSE;FALSE
2315;stream.publico.pt/noticias;Publico;FALSE;FALSE
2316;tempo.publico.clix.pt/noticias;Publico;FALSE;FALSE
2317;tempo.publico.pt/noticias;Publico;FALSE;FALSE
2318;tracker.publico.pt/noticias;Publico;FALSE;FALSE
2319;trofeu.publico.pt/noticias;Publico;FALSE;FALSE
2320;tv.publico.clix.pt/noticias;Publico;FALSE;FALSE
2321;ultimahora.publico.clix.pt/noticias;Publico;FALSE;FALSE
2322;ultimahora.publico.pt/noticias;Publico;FALSE;FALSE
2323;ultraleve.publico.pt/noticias;Publico;FALSE;FALSE
2324;uol.publico.pt/noticias;Publico;FALSE;FALSE
2325;viagens.publico.pt/noticias;Publico;FALSE;FALSE
2326;videos.publico.clix.pt/noticias;Publico;FALSE;FALSE
2327;videos.publico.pt/noticias;Publico;FALSE;FALSE
2328;webmail.publico.pt/noticias;Publico;FALSE;FALSE
2329;ww2.publico.clix.pt/noticias;Publico;FALSE;FALSE
2330;ww2.publico.pt/noticias;Publico;FALSE;FALSE
2331;publico.pt/mundo;Publico;FALSE;FALSE
2332;publico.clix.pt/mundo;Publico;FALSE;FALSE
2333;30segundos.publico.pt/mundo;Publico;FALSE;FALSE
2334;a.publico.pt/mundo;Publico;FALSE;FALSE
2335;acervo.publico.pt/mundo;Publico;FALSE;FALSE
2336;anuncios.publico.pt/mundo;Publico;FALSE;FALSE
2337;api.publico.pt/mundo;Publico;FALSE;FALSE
2338;arte.publico.pt/mundo;Publico;FALSE;FALSE
2339;assinaturas.publico.pt/mundo;Publico;FALSE;FALSE
2340;astronomia.publico.pt/mundo;Publico;FALSE;FALSE
2341;backoffice.cidades.publico.pt/mundo;Publico;FALSE;FALSE
2342;banners.publico.pt/mundo;Publico;FALSE;FALSE
2343;bd.publico.pt/mundo;Publico;FALSE;FALSE
2344;beta.publico.pt/mundo;Publico;FALSE;FALSE
2345;blogs.publico.clix.pt/mundo;Publico;FALSE;FALSE
2346;blogs.publico.pt/mundo;Publico;FALSE;FALSE
2347;blogues.publico.pt/mundo;Publico;FALSE;FALSE
2348;bo.p24.publico.pt/mundo;Publico;FALSE;FALSE
2349;bussola.publico.pt/mundo;Publico;FALSE;FALSE
2350;cidades.publico.pt/mundo;Publico;FALSE;FALSE
2351;cientistas.publico.pt/mundo;Publico;FALSE;FALSE
2352;cinecartaz.publico.clix.pt/mundo;Publico;FALSE;FALSE
2353;cinecartaz.publico.pt/mundo;Publico;FALSE;FALSE
2354;classificados.publico.clix.pt/mundo;Publico;FALSE;FALSE
2355;coleccoes.publico.clix.pt/mundo;Publico;FALSE;FALSE
2356;coleccoes.publico.pt/mundo;Publico;FALSE;FALSE
2357;comentarios.publico.pt/mundo;Publico;FALSE;FALSE
2358;comunique.publico.pt/mundo;Publico;FALSE;FALSE
2359;convites.publico.pt/mundo;Publico;FALSE;FALSE
2360;data.publico.pt/mundo;Publico;FALSE;FALSE
2361;desporto.publico.clix.pt/mundo;Publico;FALSE;FALSE
2362;desporto.publico.pt/mundo;Publico;FALSE;FALSE
2363;dev.publico.pt/mundo;Publico;FALSE;FALSE
2364;digital.publico.clix.pt/mundo;Publico;FALSE;FALSE
2365;digital.publico.pt/mundo;Publico;FALSE;FALSE
2366;dossiers.publico.clix.pt/mundo;Publico;FALSE;FALSE
2367;dossiers.publico.pt/mundo;Publico;FALSE;FALSE
2368;ebookmagnum.publico.pt/mundo;Publico;FALSE;FALSE
2369;economia.publico.clix.pt/mundo;Publico;FALSE;FALSE
2370;economia.publico.pt/mundo;Publico;FALSE;FALSE
2371;ecosfera.publico.clix.pt/mundo;Publico;FALSE;FALSE
2372;ecosfera.publico.pt/mundo;Publico;FALSE;FALSE
2373;editorporumdia.publico.pt/mundo;Publico;FALSE;FALSE
2374;eleicoes.publico.clix.pt/mundo;Publico;FALSE;FALSE
2375;eleicoes.publico.pt/mundo;Publico;FALSE;FALSE
2376;eleicoes2009.publico.pt/mundo;Publico;FALSE;FALSE
2377;emprego.publico.pt/mundo;Publico;FALSE;FALSE
2378;erro.publico.pt/mundo;Publico;FALSE;FALSE
2379;euro2004.publico.pt/mundo;Publico;FALSE;FALSE
2380;euro2008.publico.clix.pt/mundo;Publico;FALSE;FALSE
2381;euro2008.publico.pt/mundo;Publico;FALSE;FALSE
2382;feed.p24.publico.pt/mundo;Publico;FALSE;FALSE
2383;fonts.publico.pt/mundo;Publico;FALSE;FALSE
2384;fugas.publico.pt/mundo;Publico;FALSE;FALSE
2385;galerias.publico.pt/mundo;Publico;FALSE;FALSE
2386;i.publico.pt/mundo;Publico;FALSE;FALSE
2387;imagens.publico.pt/mundo;Publico;FALSE;FALSE
2388;imagens0.publico.pt/mundo;Publico;FALSE;FALSE
2389;imagens1.publico.pt/mundo;Publico;FALSE;FALSE
2390;imagens2.publico.pt/mundo;Publico;FALSE;FALSE
2391;imagens3.publico.pt/mundo;Publico;FALSE;FALSE
2392;imagens4.publico.pt/mundo;Publico;FALSE;FALSE
2393;imagens5.publico.pt/mundo;Publico;FALSE;FALSE
2394;imagens6.publico.pt/mundo;Publico;FALSE;FALSE
2395;imagens7.publico.pt/mundo;Publico;FALSE;FALSE
2396;imagens8.publico.pt/mundo;Publico;FALSE;FALSE
2397;imagens9.publico.pt/mundo;Publico;FALSE;FALSE
2398;imobiliario.publico.pt/mundo;Publico;FALSE;FALSE
2399;inimigo.publico.clix.pt/mundo;Publico;FALSE;FALSE
2400;inimigo.publico.pt/mundo;Publico;FALSE;FALSE
2401;ipsilon.publico.clix.pt/mundo;Publico;FALSE;FALSE
2402;ipsilon.publico.pt/mundo;Publico;FALSE;FALSE
2403;jogos.publico.pt/mundo;Publico;FALSE;FALSE
2404;jornal.publico.clix.pt/mundo;Publico;FALSE;FALSE
2405;jornal.publico.pt/mundo;Publico;FALSE;FALSE
2406;lazer.publico.clix.pt/mundo;Publico;FALSE;FALSE
2407;lazer.publico.pt/mundo;Publico;FALSE;FALSE
2408;leiloes.publico.pt/mundo;Publico;FALSE;FALSE
2409;lifestyle.publico.pt/mundo;Publico;FALSE;FALSE
2410;linguistica.publico.clix.pt/mundo;Publico;FALSE;FALSE
2411;linguistica.publico.pt/mundo;Publico;FALSE;FALSE
2412;login.publico.pt/mundo;Publico;FALSE;FALSE
2413;loja.publico.clix.pt/mundo;Publico;FALSE;FALSE
2414;loja.publico.pt/mundo;Publico;FALSE;FALSE
2415;m.cinecartaz.publico.pt/mundo;Publico;FALSE;FALSE
2416;m.lazer.publico.pt/mundo;Publico;FALSE;FALSE
2417;m.publico.pt/mundo;Publico;FALSE;FALSE
2418;mkt.publico.pt/mundo;Publico;FALSE;FALSE
2419;mobile.publico.pt/mundo;Publico;FALSE;FALSE
2420;moblog.publico.pt/mundo;Publico;FALSE;FALSE
2421;movel.publico.pt/mundo;Publico;FALSE;FALSE
2422;multimedia.publico.pt/mundo;Publico;FALSE;FALSE
2423;news.publico.pt/mundo;Publico;FALSE;FALSE
2424;newspapper.publico.clix.pt/mundo;Publico;FALSE;FALSE
2425;noite.publico.pt/mundo;Publico;FALSE;FALSE
2426;olimpicos2008.publico.clix.pt/mundo;Publico;FALSE;FALSE
2427;olimpicos2008.publico.pt/mundo;Publico;FALSE;FALSE
2428;org-publico.pt/mundo;Publico;FALSE;TRUE
2429;p.publico.pt/mundo;Publico;FALSE;FALSE
2430;p3-front1.publico.pt/mundo;Publico;FALSE;TRUE
2431;p3-front2.publico.pt/mundo;Publico;FALSE;TRUE
2432;p3.publico.pt/mundo;Publico;FALSE;FALSE
2433;p3srv1.publico.pt/mundo;Publico;FALSE;FALSE
2434;parceiros.publico.pt/mundo;Publico;FALSE;FALSE
2435;patrocinar.publico.pt/mundo;Publico;FALSE;FALSE
2436;pdf.publico.pt/mundo;Publico;FALSE;FALSE
2437;pesquisas.publico.pt/mundo;Publico;FALSE;FALSE
2438;pet.publico.pt/mundo;Publico;FALSE;FALSE
2439;plus.publico.clix.pt/mundo;Publico;FALSE;FALSE
2440;plus.publico.pt/mundo;Publico;FALSE;FALSE
2441;podium.publico.clix.pt/mundo;Publico;FALSE;FALSE
2442;podium.publico.pt/mundo;Publico;FALSE;FALSE
2443;praias.publico.pt/mundo;Publico;FALSE;FALSE
2444;promocoes.publico.pt/mundo;Publico;FALSE;FALSE
2445;s.publico.pt/mundo;Publico;FALSE;FALSE
2446;sa.publico.pt/mundo;Publico;FALSE;FALSE
2447;secure.publico.clix.pt/mundo;Publico;FALSE;FALSE
2448;sequeira.publico.pt/mundo;Publico;FALSE;FALSE
2449;static.publico.clix.pt/mundo;Publico;FALSE;FALSE
2450;static.publico.pt/mundo;Publico;FALSE;FALSE
2451;stream.publico.pt/mundo;Publico;FALSE;FALSE
2452;tempo.publico.clix.pt/mundo;Publico;FALSE;FALSE
2453;tempo.publico.pt/mundo;Publico;FALSE;FALSE
2454;tracker.publico.pt/mundo;Publico;FALSE;FALSE
2455;trofeu.publico.pt/mundo;Publico;FALSE;FALSE
2456;tv.publico.clix.pt/mundo;Publico;FALSE;FALSE
2457;ultimahora.publico.clix.pt/mundo;Publico;FALSE;FALSE
2458;ultimahora.publico.pt/mundo;Publico;FALSE;FALSE
2459;ultraleve.publico.pt/mundo;Publico;FALSE;FALSE
2460;uol.publico.pt/mundo;Publico;FALSE;FALSE
2461;viagens.publico.pt/mundo;Publico;FALSE;FALSE
2462;videos.publico.clix.pt/mundo;Publico;FALSE;FALSE
2463;videos.publico.pt/mundo;Publico;FALSE;FALSE
2464;webmail.publico.pt/mundo;Publico;FALSE;FALSE
2465;ww2.publico.clix.pt/mundo;Publico;FALSE;FALSE
2466;ww2.publico.pt/mundo;Publico;FALSE;FALSE
2467;publico.pt/Viagens;Publico;FALSE;FALSE
2468;publico.clix.pt/Viagens;Publico;FALSE;FALSE
2469;30segundos.publico.pt/Viagens;Publico;FALSE;FALSE
2470;a.publico.pt/Viagens;Publico;FALSE;FALSE
2471;acervo.publico.pt/Viagens;Publico;FALSE;FALSE
2472;anuncios.publico.pt/Viagens;Publico;FALSE;FALSE
2473;api.publico.pt/Viagens;Publico;FALSE;FALSE
2474;arte.publico.pt/Viagens;Publico;FALSE;FALSE
2475;assinaturas.publico.pt/Viagens;Publico;FALSE;FALSE
2476;astronomia.publico.pt/Viagens;Publico;FALSE;FALSE
2477;backoffice.cidades.publico.pt/Viagens;Publico;FALSE;FALSE
2478;banners.publico.pt/Viagens;Publico;FALSE;FALSE
2479;bd.publico.pt/Viagens;Publico;FALSE;FALSE
2480;beta.publico.pt/Viagens;Publico;FALSE;FALSE
2481;blogs.publico.clix.pt/Viagens;Publico;FALSE;FALSE
2482;blogs.publico.pt/Viagens;Publico;FALSE;FALSE
2483;blogues.publico.pt/Viagens;Publico;FALSE;FALSE
2484;bo.p24.publico.pt/Viagens;Publico;FALSE;FALSE
2485;bussola.publico.pt/Viagens;Publico;FALSE;FALSE
2486;cidades.publico.pt/Viagens;Publico;FALSE;FALSE
2487;cientistas.publico.pt/Viagens;Publico;FALSE;FALSE
2488;cinecartaz.publico.clix.pt/Viagens;Publico;FALSE;FALSE
2489;cinecartaz.publico.pt/Viagens;Publico;FALSE;FALSE
2490;classificados.publico.clix.pt/Viagens;Publico;FALSE;FALSE
2491;coleccoes.publico.clix.pt/Viagens;Publico;FALSE;FALSE
2492;coleccoes.publico.pt/Viagens;Publico;FALSE;FALSE
2493;comentarios.publico.pt/Viagens;Publico;FALSE;FALSE
2494;comunique.publico.pt/Viagens;Publico;FALSE;FALSE
2495;convites.publico.pt/Viagens;Publico;FALSE;FALSE
2496;data.publico.pt/Viagens;Publico;FALSE;FALSE
2497;desporto.publico.clix.pt/Viagens;Publico;FALSE;FALSE
2498;desporto.publico.pt/Viagens;Publico;FALSE;FALSE
2499;dev.publico.pt/Viagens;Publico;FALSE;FALSE
2500;digital.publico.clix.pt/Viagens;Publico;FALSE;FALSE
2501;digital.publico.pt/Viagens;Publico;FALSE;FALSE
